RFC,Patente,Sección Aduanera,Número Pedimento,Tipo Operación,Clave Documento,Fecha Pago Real,Secuencia Fracción,Fracción,Subdivisión Fracción (NICO),Descripción Mercancía,Padrón,Tipo,Sector,Fecha DOF,Número Pedimento Anterior,Documento Anterior,Fecha Operación Anterior
SVD000317AH4,3711,480,1016900,1,A1,2021-08-31,3,63079099,	00,CUBREBOCAS,11,A,11.- Textil y Confección.,,,,
SVD000317AH4,3711,480,1016900,1,A1,2021-08-31,3,63079099,	00,CUBREBOCAS,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3694,750,1067842,1,F4,2021-10-06,1,63079099,	00,CUBREBOCAS,11,A,11.- Textil y Confección.,,,,
SVD000317AH4,3694,750,1067842,1,F4,2021-10-06,1,63079099,	00,CUBREBOCAS,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3694,750,1067842,1,F4,2021-10-06,1,63079099,	00,CUBREBOCAS,11,A,11.- Textil y Confección.,,,,
SVD000317AH4,3694,750,1067842,1,F4,2021-10-06,1,63079099,	00,CUBREBOCAS,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1013720,1,A1,2021-04-21,3,63079099,	00,CUBREBOCAS,11,A,11.- Textil y Confección.,,,,
SVD000317AH4,3711,480,1013720,1,A1,2021-04-21,3,63079099,	00,CUBREBOCAS,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1013720,1,A1,2021-04-21,3,63079099,	00,CUBREBOCAS,11,A,11.- Textil y Confección.,,,,
SVD000317AH4,3711,480,1013720,1,A1,2021-04-21,3,63079099,	00,CUBREBOCAS,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1020773,2,A1,2021-12-16,1,71069201,	00,BARRA PARA SOLDAR DE ESTANO CON CONTENIDO DE PLATA 3 POR CIENTO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1020773,2,A1,2021-12-16,1,71069201,	00,BARRA PARA SOLDAR DE ESTANO CON CONTENIDO DE PLATA 3 POR CIENTO,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1020773,2,A1,2021-12-16,1,71069201,	00,BARRA PARA SOLDAR DE ESTANO CON CONTENIDO DE PLATA 3 POR CIENTO,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1020773,2,A1,2021-12-16,1,71069201,	00,BARRA PARA SOLDAR DE ESTANO CON CONTENIDO DE PLATA 3 POR CIENTO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1020773,2,A1,2021-12-16,1,71069201,	00,BARRA PARA SOLDAR DE ESTANO CON CONTENIDO DE PLATA 3 POR CIENTO,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1020773,2,A1,2021-12-16,1,71069201,	00,BARRA PARA SOLDAR DE ESTANO CON CONTENIDO DE PLATA 3 POR CIENTO,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,5,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,5,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,5,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,5,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,20,72044999,	,LAMINA DE ACERO CONTAMINADO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,20,72044999,	,LAMINA DE ACERO CONTAMINADO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,20,72044999,	,LAMINA DE ACERO CONTAMINADO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,20,72044999,	,LAMINA DE ACERO CONTAMINADO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,6,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,6,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,6,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,6,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,6,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,6,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,6,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,6,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,7,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,7,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,7,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,7,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,8,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,8,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,8,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,8,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,6,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,6,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,6,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,6,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1014724,2,V1,2021-04-26,7,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1014724,2,V1,2021-04-26,7,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1014724,2,V1,2021-04-26,7,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1014724,2,V1,2021-04-26,7,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1022327,2,V1,2021-05-17,6,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1022327,2,V1,2021-05-17,6,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1022327,2,V1,2021-05-17,6,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1022327,2,V1,2021-05-17,6,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,6,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,6,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,6,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,6,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1022261,2,V1,2021-05-06,7,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1022261,2,V1,2021-05-06,7,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1022261,2,V1,2021-05-06,7,72044999,	00,DESPERDICIO DE ACERO,14,B,14.- Hierro y Acero,,,,
SVD000317AH4,3694,750,1022261,2,V1,2021-05-06,7,72044999,	00,DESPERDICIO DE ACERO,14,B,Sector 14.- Hierro y Acero.,24/12/2020,,,
SVD000317AH4,3694,750,1056007,2,RT,2021-09-14,513,72112303,	02,CHAPAS LAMINADAS EN FRIO DE ACERO SIN ALEAR,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,3711-1014396-480,RT,2021-06-14
SVD000317AH4,3694,750,1056007,2,RT,2021-09-14,513,72112303,	02,CHAPAS LAMINADAS EN FRIO DE ACERO SIN ALEAR,14,A,Sector 14.- Siderúrgico.,24/12/2020,3711-1014396-480,RT,2021-06-14
SVD000317AH4,3694,750,1056007,2,RT,2021-09-14,513,72112303,	02,CHAPAS LAMINADAS EN FRIO DE ACERO SIN ALEAR,14,A,Sector 14.- Siderúrgico.,24/12/2020,3711-1014396-480,RT,2021-06-14
SVD000317AH4,3694,750,1056007,2,RT,2021-09-14,513,72112303,	02,CHAPAS LAMINADAS EN FRIO DE ACERO SIN ALEAR,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,3711-1014396-480,RT,2021-06-14
SVD000317AH4,3694,750,1056007,2,RT,2021-09-14,513,72112303,	02,CHAPAS LAMINADAS EN FRIO DE ACERO SIN ALEAR,14,A,Sector 14. Siderúrgico.,28/11/2022,3711-1014396-480,RT,2021-06-14
SVD000317AH4,3694,750,1056007,2,RT,2021-09-14,513,72112303,	02,CHAPAS LAMINADAS EN FRIO DE ACERO SIN ALEAR,14,A,Sector 14. Siderúrgico.,28/11/2022,3711-1014396-480,RT,2021-06-14
SVD000317AH4,3694,750,1056007,2,RT,2021-09-14,513,72112303,	02,CHAPAS LAMINADAS EN FRIO DE ACERO SIN ALEAR,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,3711-1014396-480,RT,2021-06-14
SVD000317AH4,3694,750,1056007,2,RT,2021-09-14,513,72112303,	02,CHAPAS LAMINADAS EN FRIO DE ACERO SIN ALEAR,14,A,Sector 14.- Siderúrgico.,24/12/2020,3711-1014396-480,RT,2021-06-14
SVD000317AH4,3694,750,1056007,2,RT,2021-09-14,513,72112303,	02,CHAPAS LAMINADAS EN FRIO DE ACERO SIN ALEAR,14,A,Sector 14.- Siderúrgico.,24/12/2020,3711-1014396-480,RT,2021-06-14
SVD000317AH4,3694,750,1056007,2,RT,2021-09-14,513,72112303,	02,CHAPAS LAMINADAS EN FRIO DE ACERO SIN ALEAR,14,A,Sector 14. Siderúrgico.,28/11/2022,3711-1014396-480,RT,2021-06-14
SVD000317AH4,3694,750,1056007,2,RT,2021-09-14,513,72112303,	02,CHAPAS LAMINADAS EN FRIO DE ACERO SIN ALEAR,14,A,Sector 14. Siderúrgico.,28/11/2022,3711-1014396-480,RT,2021-06-14
SVD000317AH4,3694,750,1056007,2,RT,2021-09-14,513,72112303,	02,CHAPAS LAMINADAS EN FRIO DE ACERO SIN ALEAR,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,3711-1014396-480,RT,2021-06-14
SVD000317AH4,3711,480,1011486,1,IN,2021-03-18,95,72142001,	00,BARILLA DE METAL,14,A,14.- Siderúrgico.,,,,
SVD000317AH4,3711,480,1011486,1,IN,2021-03-18,95,72142001,	00,BARILLA DE METAL,14,A,Sector 14.- Siderúrgico.,24/12/2020,,,
SVD000317AH4,3711,480,1011486,1,IN,2021-03-18,95,72142001,	00,BARILLA DE METAL,14,A,Sector 14. Siderúrgico.,28/11/2022,,,
SVD000317AH4,3711,480,1011486,1,IN,2021-03-18,95,72142001,	00,BARILLA DE METAL,14,A,14.- Siderúrgico.,,,,
SVD000317AH4,3711,480,1011486,1,IN,2021-03-18,95,72142001,	00,BARILLA DE METAL,14,A,Sector 14.- Siderúrgico.,24/12/2020,,,
SVD000317AH4,3711,480,1011486,1,IN,2021-03-18,95,72142001,	00,BARILLA DE METAL,14,A,Sector 14. Siderúrgico.,28/11/2022,,,
SVD000317AH4,3711,480,1015135,1,IN,2021-06-10,2,72202003,	02,PRODUCTO PLANO DE ACERO INOXIDABLE,14,A,Sector 14.- Siderúrgico.,24/12/2020,,,
SVD000317AH4,3711,480,1015135,1,IN,2021-06-10,2,72202003,	02,PRODUCTO PLANO DE ACERO INOXIDABLE,14,A,Sector 14.- Siderúrgico.,24/12/2020,,,
SVD000317AH4,3711,480,1015135,1,IN,2021-06-10,2,72202003,	02,PRODUCTO PLANO DE ACERO INOXIDABLE,14,A,Sector 14.- Siderúrgico.,24/12/2020,,,
SVD000317AH4,3711,480,1015135,1,IN,2021-06-10,2,72202003,	02,PRODUCTO PLANO DE ACERO INOXIDABLE,14,A,Sector 14. Siderúrgico.,28/11/2022,,,
SVD000317AH4,3711,480,1015135,1,IN,2021-06-10,2,72202003,	02,PRODUCTO PLANO DE ACERO INOXIDABLE,14,A,Sector 14. Siderúrgico.,28/11/2022,,,
SVD000317AH4,3711,480,1015135,1,IN,2021-06-10,2,72202003,	02,PRODUCTO PLANO DE ACERO INOXIDABLE,14,A,Sector 14. Siderúrgico.,28/11/2022,,,
SVD000317AH4,3711,480,1015135,1,IN,2021-06-10,2,72202003,	02,PRODUCTO PLANO DE ACERO INOXIDABLE,14,A,Sector 14.- Siderúrgico.,24/12/2020,,,
SVD000317AH4,3711,480,1015135,1,IN,2021-06-10,2,72202003,	02,PRODUCTO PLANO DE ACERO INOXIDABLE,14,A,Sector 14.- Siderúrgico.,24/12/2020,,,
SVD000317AH4,3711,480,1015135,1,IN,2021-06-10,2,72202003,	02,PRODUCTO PLANO DE ACERO INOXIDABLE,14,A,Sector 14.- Siderúrgico.,24/12/2020,,,
SVD000317AH4,3711,480,1015135,1,IN,2021-06-10,2,72202003,	02,PRODUCTO PLANO DE ACERO INOXIDABLE,14,A,Sector 14. Siderúrgico.,28/11/2022,,,
SVD000317AH4,3711,480,1015135,1,IN,2021-06-10,2,72202003,	02,PRODUCTO PLANO DE ACERO INOXIDABLE,14,A,Sector 14. Siderúrgico.,28/11/2022,,,
SVD000317AH4,3711,480,1015135,1,IN,2021-06-10,2,72202003,	02,PRODUCTO PLANO DE ACERO INOXIDABLE,14,A,Sector 14. Siderúrgico.,28/11/2022,,,
SVD000317AH4,3711,480,1018109,1,A1,2021-09-28,6,72209099,	00,CINTA DE ACERO INOXIDABLE,14,A,14.- Siderúrgico.,,,,
SVD000317AH4,3711,480,1018109,1,A1,2021-09-28,6,72209099,	00,CINTA DE ACERO INOXIDABLE,14,A,Sector 14.- Siderúrgico.,24/12/2020,,,
SVD000317AH4,3711,480,1018109,1,A1,2021-09-28,6,72209099,	00,CINTA DE ACERO INOXIDABLE,14,A,Sector 14. Siderúrgico.,28/11/2022,,,
SVD000317AH4,3711,480,1018109,1,A1,2021-09-28,6,72209099,	00,CINTA DE ACERO INOXIDABLE,14,A,14.- Siderúrgico.,,,,
SVD000317AH4,3711,480,1018109,1,A1,2021-09-28,6,72209099,	00,CINTA DE ACERO INOXIDABLE,14,A,Sector 14.- Siderúrgico.,24/12/2020,,,
SVD000317AH4,3711,480,1018109,1,A1,2021-09-28,6,72209099,	00,CINTA DE ACERO INOXIDABLE,14,A,Sector 14. Siderúrgico.,28/11/2022,,,
SVD000317AH4,3711,480,1020387,1,A1,2021-11-19,2,72230002,	99,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,,,
SVD000317AH4,3711,480,1020387,1,A1,2021-11-19,2,72230002,	99,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,,,
SVD000317AH4,3711,480,1020387,1,A1,2021-11-19,2,72230002,	99,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,,,
SVD000317AH4,3711,480,1020387,1,A1,2021-11-19,2,72230002,	99,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,,,
SVD000317AH4,3711,480,1020387,1,A1,2021-11-19,2,72230002,	99,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,,,
SVD000317AH4,3711,480,1020387,1,A1,2021-11-19,2,72230002,	99,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,,,
SVD000317AH4,3711,480,1020387,1,A1,2021-11-19,2,72230002,	99,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,,,
SVD000317AH4,3711,480,1020387,1,A1,2021-11-19,2,72230002,	99,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,,,
SVD000317AH4,3711,480,1013526,1,A1,2021-04-09,1,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,,,
SVD000317AH4,3711,480,1013526,1,A1,2021-04-09,1,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,,,
SVD000317AH4,3711,480,1013526,1,A1,2021-04-09,1,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,,,
SVD000317AH4,3711,480,1013526,1,A1,2021-04-09,1,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,,,
SVD000317AH4,3711,480,1013526,1,A1,2021-04-09,1,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,,,
SVD000317AH4,3711,480,1013526,1,A1,2021-04-09,1,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,,,
SVD000317AH4,3711,480,1013526,1,A1,2021-04-09,1,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,,,
SVD000317AH4,3711,480,1013526,1,A1,2021-04-09,1,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,,,
SVD000317AH4,3694,750,1075136,1,F4,2021-12-17,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,,,
SVD000317AH4,3694,750,1075136,1,F4,2021-12-17,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,,,
SVD000317AH4,3694,750,1075136,1,F4,2021-12-17,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,,,
SVD000317AH4,3694,750,1075136,1,F4,2021-12-17,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,,,
SVD000317AH4,3694,750,1075136,1,F4,2021-12-17,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,,,
SVD000317AH4,3694,750,1075136,1,F4,2021-12-17,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,,,
SVD000317AH4,3694,750,1075136,1,F4,2021-12-17,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,,,
SVD000317AH4,3694,750,1075136,1,F4,2021-12-17,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,,,
SVD000317AH4,3694,750,1075106,1,IN,2021-11-18,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,3711-1013508-480,IN,2021-05-11
SVD000317AH4,3694,750,1075106,1,IN,2021-11-18,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,3711-1013508-480,IN,2021-05-11
SVD000317AH4,3694,750,1075106,1,IN,2021-11-18,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,3711-1013508-480,IN,2021-05-11
SVD000317AH4,3694,750,1075106,1,IN,2021-11-18,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,3711-1013508-480,IN,2021-05-11
SVD000317AH4,3694,750,1075106,1,IN,2021-11-18,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,3711-1013508-480,IN,2021-05-11
SVD000317AH4,3694,750,1075106,1,IN,2021-11-18,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos.,24/12/2020,3711-1013508-480,IN,2021-05-11
SVD000317AH4,3694,750,1075106,1,IN,2021-11-18,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,3711-1013508-480,IN,2021-05-11
SVD000317AH4,3694,750,1075106,1,IN,2021-11-18,198,72230002,	01,ALAMBRE DE ACERO INOXIDABLE,15,A,Sector 15.- Productos Siderúrgicos. ,28/11/2022,3711-1013508-480,IN,2021-05-11
SVD000317AH4,3694,750,1076780,1,IN,2021-11-29,1,73043199,	99,"TUBO SIN COSTURA, DE ACERO SIN ALEAR, ROLADO EN FRIO, CINCADO, PARA FRENO",14,A,14.- Siderúrgico.,,3931-1004217-810,IN,2021-10-01
SVD000317AH4,3694,750,1076780,1,IN,2021-11-29,1,73043199,	99,"TUBO SIN COSTURA, DE ACERO SIN ALEAR, ROLADO EN FRIO, CINCADO, PARA FRENO",14,A,Sector 14.- Siderúrgico.,24/12/2020,3931-1004217-810,IN,2021-10-01
SVD000317AH4,3694,750,1076780,1,IN,2021-11-29,1,73043199,	99,"TUBO SIN COSTURA, DE ACERO SIN ALEAR, ROLADO EN FRIO, CINCADO, PARA FRENO",14,A,Sector 14.- Siderúrgico.,24/12/2020,3931-1004217-810,IN,2021-10-01
SVD000317AH4,3694,750,1076780,1,IN,2021-11-29,1,73043199,	99,"TUBO SIN COSTURA, DE ACERO SIN ALEAR, ROLADO EN FRIO, CINCADO, PARA FRENO",14,A,Sector 14.- Siderúrgico.,24/12/2020,3931-1004217-810,IN,2021-10-01
SVD000317AH4,3694,750,1076780,1,IN,2021-11-29,1,73043199,	99,"TUBO SIN COSTURA, DE ACERO SIN ALEAR, ROLADO EN FRIO, CINCADO, PARA FRENO",14,A,Sector 14.- Siderúrgico.,24/12/2020,3931-1004217-810,IN,2021-10-01
SVD000317AH4,3694,750,1076780,1,IN,2021-11-29,1,73043199,	99,"TUBO SIN COSTURA, DE ACERO SIN ALEAR, ROLADO EN FRIO, CINCADO, PARA FRENO",14,A,Sector 14.- Siderúrgico.,24/12/2020,3931-1004217-810,IN,2021-10-01
SVD000317AH4,3694,750,1076780,1,IN,2021-11-29,1,73043199,	99,"TUBO SIN COSTURA, DE ACERO SIN ALEAR, ROLADO EN FRIO, CINCADO, PARA FRENO",14,A,Sector 14.- Siderúrgico.,24/12/2020,3931-1004217-810,IN,2021-10-01
SVD000317AH4,3694,750,1076780,1,IN,2021-11-29,1,73043199,	99,"TUBO SIN COSTURA, DE ACERO SIN ALEAR, ROLADO EN FRIO, CINCADO, PARA FRENO",14,A,Sector 14.- Siderúrgico.,24/12/2020,3931-1004217-810,IN,2021-10-01
SVD000317AH4,3694,750,1076780,1,IN,2021-11-29,1,73043199,	99,"TUBO SIN COSTURA, DE ACERO SIN ALEAR, ROLADO EN FRIO, CINCADO, PARA FRENO",14,A,Sector 14.- Siderúrgico.,24/12/2020,3931-1004217-810,IN,2021-10-01
SVD000317AH4,3694,750,1076780,1,IN,2021-11-29,1,73043199,	99,"TUBO SIN COSTURA, DE ACERO SIN ALEAR, ROLADO EN FRIO, CINCADO, PARA FRENO",14,A,Sector 14. Siderúrgico.,28/11/2022,3931-1004217-810,IN,2021-10-01
SVD000317AH4,3694,750,1076780,1,IN,2021-11-29,1,73043199,	99,"TUBO SIN COSTURA, DE ACERO SIN ALEAR, ROLADO EN FRIO, CINCADO, PARA FRENO",14,A,Sector 14. Siderúrgico.,28/11/2022,3931-1004217-810,IN,2021-10-01
SVD000317AH4,3694,750,1076780,1,IN,2021-11-29,1,73043199,	99,"TUBO SIN COSTURA, DE ACERO SIN ALEAR, ROLADO EN FRIO, CINCADO, PARA FRENO",14,A,Sector 14. Siderúrgico.,28/11/2022,3931-1004217-810,IN,2021-10-01
SVD000317AH4,3694,750,1076780,1,IN,2021-11-29,1,73043199,	99,"TUBO SIN COSTURA, DE ACERO SIN ALEAR, ROLADO EN FRIO, CINCADO, PARA FRENO",14,A,Sector 14. Siderúrgico.,28/11/2022,3931-1004217-810,IN,2021-10-01
SVD000317AH4,3694,750,1076780,1,IN,2021-11-29,1,73043199,	99,"TUBO SIN COSTURA, DE ACERO SIN ALEAR, ROLADO EN FRIO, CINCADO, PARA FRENO",14,A,Sector 14. Siderúrgico.,28/11/2022,3931-1004217-810,IN,2021-10-01
SVD000317AH4,3694,750,1076780,1,IN,2021-11-29,1,73043199,	99,"TUBO SIN COSTURA, DE ACERO SIN ALEAR, ROLADO EN FRIO, CINCADO, PARA FRENO",14,A,Sector 14. Siderúrgico.,28/11/2022,3931-1004217-810,IN,2021-10-01
